"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://sigp2-prod.acpm.fr/les-membres/support/saveurs","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Saveurs","7","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177058","15480","15480","5.930","","531","92","5.772","100.000","Very Easy","2.987","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","8d20ae8201e55ca16474082af4827cb2","0.283","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/saveurs","2026-02-05 23:44:44"
"https://sigp2-prod.acpm.fr/les-membres/support/foot-mercato","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Foot Mercato","12","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","208667","17123","17123","6.559","","662","80","8.275","100.000","Very Easy","2.957","2","2","","29","5","0","0.260","77","67","0","3","3","0","","","","","a6b4b9e9c147d87715be7d7674389ed3","0.342","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/foot-mercato","2026-02-05 23:45:32"
"https://sigp2-prod.acpm.fr/les-membres/support/lejournaldemillau-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Lejournaldemillau.fr","20","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224166","17145","17145","6.568","","610","82","7.439","100.000","Very Easy","2.599","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","702b97c267c642beed74207af023a1b4","0.262","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/lejournaldemillau-fr","2026-02-05 23:44:56"
"https://sigp2-prod.acpm.fr/les-membres/support/rue89lyon-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Rue89lyon.fr","12","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224235","17249","17249","6.608","","639","82","7.793","100.000","Very Easy","2.655","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","350f021074edf6527ae49d2200b7d7db","0.248","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/rue89lyon-fr","2026-02-05 23:44:56"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-47-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque 47 FM","12","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86641","10396","10396","3.983","","81","23","3.522","68.527","Normal","3.382","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","ebfc9e36aa64c8e7cdbe41765cbcfa6","0.088","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-47-fm","2026-02-05 23:47:50"
"https://sigp2-prod.acpm.fr/les-membres/marque/le10sport.com/","text/html; charset=utf-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","3","3","","1","1","0","0.050","0","0","0","0","0","0","","","","","","0.046","","https://sigp2-prod.acpm.fr/les-membres/marque/le10sport.com","HTTP Redirect","","","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/le10sport.com/","2026-02-05 23:47:05"
"https://sigp2-prod.acpm.fr/les-membres/support/20-minutes-5","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","20 Minutes","10","","0","Détail mensuel de la Marque Podcast","35","Informations","12","","","","","","","","","","119485","13289","13289","5.091","","388","96","4.042","93.712","Very Easy","4.109","2","2","","13","3","0","0.160","77","67","0","3","3","0","","","","","b83ab79f60aab6b7e1f9a3d14c8a392d","0.183","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/20-minutes-5","2026-02-05 23:45:41"
"https://sigp2-prod.acpm.fr/les-membres/support/20-minutes-3","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","20 Minutes","10","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","208627","16897","16897","6.473","","662","80","8.275","100.000","Very Easy","2.938","2","2","","29","5","0","0.260","77","67","0","3","3","0","","","","","6a5dd9c390605f7e0c041b5197683f8b","0.203","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/20-minutes-3","2026-02-05 23:45:31"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-weo","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Weo","10","","0","FRÉQUENTATION INTERNET","22","FRÉQUENTATION INTERNET","22","","","","","","","","","","88255","10814","10814","4.143","","82","23","3.565","68.063","Normal","3.392","2","2","","12","3","0","0.160","71","63","0","3","3","0","","","","","532a50a0527c1c35972f71e695ca6720","0.092","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-weo","2026-02-05 23:45:24"
"https://sigp2-prod.acpm.fr/les-membres/support/if-saint-etienne-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","If-saint-etienne.fr","19","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224166","17103","17103","6.552","","614","82","7.488","100.000","Very Easy","2.603","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","f887caf2a290d0f8c3a85db766dcc455","0.284","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/if-saint-etienne-fr","2026-02-05 23:44:57"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-lovely","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Lovely","13","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86680","10419","10419","3.991","","85","23","3.696","62.747","Normal","3.424","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","3919913dce66b07b97474c6dc0bfa21e","0.063","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-lovely","2026-02-05 23:46:30"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-mon-jardin-ma-maison","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Mon Jardin & Ma Maison","29","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","103353","11770","11770","4.509","","141","37","3.811","79.367","Fairly Easy","3.531","2","2","","24","5","0","0.260","72","63","0","3","3","0","","","","","eefebb7d0f27d67d239c8f98984f6386","0.146","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-mon-jardin-ma-maison","2026-02-05 23:44:39"
"https://sigp2-prod.acpm.fr/les-membres/support/rire-et-chansons","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Rire et Chansons","16","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238811","18095","18095","6.932","","811","110","7.373","100.000","Very Easy","2.801","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","90cd729d5bdccda9784539af49a28cce","0.164","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/rire-et-chansons","2026-02-05 23:45:18"
"https://sigp2-prod.acpm.fr/les-membres/support/la-provence","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","La Provence","11","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199384","16431","16431","6.294","","626","119","5.261","100.000","Very Easy","2.930","2","2","","22","4","0","0.210","79","67","0","4","4","0","","","","","5dae56a811692a3f61916ecec7fba446","0.300","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/la-provence","2026-02-05 23:45:30"
"https://sigp2-prod.acpm.fr/les-membres/support/replay-news-marque","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Replay News (marque)","20","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238170","17632","17632","6.754","","700","87","8.046","100.000","Very Easy","2.655","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","e185f97d49a9021df5d5f59fdb700165","0.314","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/replay-news-marque","2026-02-05 23:45:08"
"https://sigp2-prod.acpm.fr/les-membres/support/delta-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Delta FM","8","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238542","17866","17866","6.844","","712","100","7.120","100.000","Very Easy","2.694","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","7a004597d5e8e1aa8b798c08376179a2","0.324","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/delta-fm","2026-02-05 23:45:08"
"https://sigp2-prod.acpm.fr/les-membres/support/agregat-version-femina","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Agrégat Version Femina","22","","0","HISTORIQUE D'AUDIENCE","21","Informations","12","","","","","","","","","","115570","13347","13347","5.113","","367","78","4.705","93.255","Very Easy","4.118","2","2","","11","3","0","0.160","77","67","0","3","3","0","","","","","dbb4ba0b7dae1d46ad19604286e976a8","0.148","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/agregat-version-femina","2026-02-05 23:44:27"
"https://sigp2-prod.acpm.fr/les-membres/support/couplage-groupe-nice-matin-dimanche","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Couplage Groupe Nice Matin Dimanche","35","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","176911","15441","15441","5.915","","548","88","6.227","100.000","Very Easy","3.052","2","2","","14","3","0","0.160","78","67","0","3","3","0","","","","","f25658f7be894ce32f407c9256470618","0.158","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/couplage-groupe-nice-matin-dimanche","2026-02-05 23:45:53"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-batiment-artisanal","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Le Bâtiment Artisanal","28","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","89604","11029","11029","4.225","","90","24","3.750","66.729","Normal","3.441","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","52d9799ab849226bfd017d950d1d44b5","0.062","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-batiment-artisanal","2026-02-05 23:47:29"
"https://sigp2-prod.acpm.fr/les-membres/support/hebdo39-net","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Hebdo39.net","11","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","148236","14582","14582","5.586","","433","66","6.561","100.000","Very Easy","3.387","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","21de087c222727fa5ea936b9a48f08bf","0.237","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/hebdo39-net","2026-02-05 23:45:00"
"https://sigp2-prod.acpm.fr/les-membres/support/groupe-radio-scoop","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Groupe Radio Scoop","18","","0","DÉTAIL MENSUEL DU GROUPE RADIO","30","Informations","12","","","","","","","","","","238617","17959","17959","6.880","","798","109","7.321","100.000","Very Easy","2.794","2","2","","18","3","0","0.160","76","66","0","3","3","0","","","","","32fd86f811ed1f5a14876102b9bcf7c6","0.351","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/groupe-radio-scoop","2026-02-05 23:45:46"
"https://sigp2-prod.acpm.fr/les-membres/support/marieclaire-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marieclaire.fr","14","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224450","17426","17426","6.676","","714","82","8.707","100.000","Very Easy","2.757","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","c950b366b89eb59bf9594413d7ae6dea","0.219","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/marieclaire-fr","2026-02-05 23:45:00"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-beaute-test","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Beauté Test","18","","0","Informations","12","","0","","","","","","","","","","78354","9263","9263","3.548","","68","17","4.000","69.654","Normal","3.413","2","2","","15","3","0","0.160","71","63","0","3","3","0","","","","","6d035d45bc800591eb111a08857bd7c0","0.077","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-beaute-test","2026-02-05 23:44:35"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-canal-le-mag","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Canal + le Mag","21","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","103557","11767","11767","4.508","","139","38","3.658","75.309","Fairly Easy","3.516","2","2","","11","3","0","0.160","72","63","0","3","3","0","","","","","109edf7bf13632133d4ea19f4cdf15b8","0.076","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-canal-le-mag","2026-02-05 23:45:51"
"https://sigp2-prod.acpm.fr/les-membres/support/groupe-additi","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Groupe ADDITI","13","","0","DÉTAIL MENSUEL DU GROUPE RADIO","30","Informations","12","","","","","","","","","","238338","17872","17872","6.846","","698","97","7.196","100.000","Very Easy","2.676","2","2","","18","3","0","0.160","76","66","0","3","3","0","","","","","45bad42ef23582dd61cb5f000189a942","0.274","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/groupe-additi","2026-02-05 23:45:45"
"https://sigp2-prod.acpm.fr/les-membres/support/l-enseignant","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","L'Enseignant","12","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177007","15487","15487","5.933","","512","92","5.565","100.000","Very Easy","2.938","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","810643b1e30978e387b7940fea46f9c3","0.228","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/l-enseignant","2026-02-05 23:44:46"
"https://sigp2-prod.acpm.fr/les-membres/support/pqn-editions-du-7eme-jour-y-c-jdd-1","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","PQN Editions du 7ème jour y.c. JDD","34","","0","HISTORIQUE D'AUDIENCE","21","Informations","12","","","","","","","","","","115013","13215","13215","5.062","","368","80","4.600","96.416","Very Easy","4.118","2","2","","11","3","0","0.160","77","67","0","3","3","0","","","","","672d2b094ddc8f7fdaf7d8a2d3929a48","0.129","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/pqn-editions-du-7eme-jour-y-c-jdd-1","2026-02-05 23:44:49"
"https://sigp2-prod.acpm.fr/les-membres/support/la-reine-des-neiges","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","La Reine des Neiges","19","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","177061","15538","15538","5.952","","521","92","5.663","100.000","Very Easy","2.957","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","a3aaf3a7422e068f2cf6254532156124","0.231","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/la-reine-des-neiges","2026-02-05 23:44:42"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-activite-immobiliere","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque L'Activité Immobilière","29","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","89619","11047","11047","4.232","","86","24","3.583","60.558","Normal","3.439","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","e968766cd57be96fef133390422ddb86","0.075","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-l-activite-immobiliere","2026-02-05 23:46:16"
"https://sigp2-prod.acpm.fr/les-membres/support/groupe-isa","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Groupe ISA","10","","0","DÉTAIL MENSUEL DU GROUPE RADIO","30","Informations","12","","","","","","","","","","238320","17771","17771","6.808","","701","99","7.081","100.000","Very Easy","2.674","2","2","","18","3","0","0.160","76","66","0","3","3","0","","","","","32c23fc6442168084c99e3afcbd741cf","0.209","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/groupe-isa","2026-02-05 23:45:46"
"https://sigp2-prod.acpm.fr/les-membres/support/science-vie","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Science & Vie","13","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199650","16591","16591","6.356","","636","120","5.300","100.000","Very Easy","2.968","2","2","","22","4","0","0.210","79","67","0","5","5","0","","","","","62a1fbc9cd3b47ba1ca928fbc84b654","0.220","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/science-vie","2026-02-05 23:44:30"
"https://sigp2-prod.acpm.fr/les-membres/support/followed","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Followed","8","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","159106","14801","14801","5.670","","469","91","5.154","100.000","Very Easy","3.197","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","3ff800fde4c3b58a3ec1ca35d433ee57","0.155","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/followed","2026-02-05 23:45:37"
"https://sigp2-prod.acpm.fr/les-membres/support/tourmag-com","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","TourMag.com","11","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224170","17160","17160","6.574","","614","82","7.488","100.000","Very Easy","2.627","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","c6a33049baa9277b1e904369bfac5b90","0.301","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/tourmag-com","2026-02-05 23:44:26"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-moniteur","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Le Moniteur","18","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","102891","11728","11728","4.493","","124","36","3.444","63.476","Normal","3.500","2","2","","14","5","0","0.260","73","65","0","3","3","0","","","","","b51b64eec01892584f15a90031021dde","0.146","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-le-moniteur","2026-02-05 23:45:24"
"https://sigp2-prod.acpm.fr/les-membres/support/letarnlibre-com","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Letarnlibre.com","15","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224176","17130","17130","6.562","","614","82","7.488","100.000","Very Easy","2.617","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","3b5e4e295c306161333210b874383013","0.256","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/letarnlibre-com","2026-02-05 23:45:05"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-lire-magazine","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Lire Magazine","20","","0","DIFFUSION PRESSE","16","DIFFUSION PRESSE","16","","","","","","","","","","89401","10932","10932","4.188","","89","24","3.708","72.844","Fairly Easy","3.424","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","dba2bb650367719e50c0de816be9cfd3","0.085","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-lire-magazine","2026-02-05 23:47:12"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-jeuxactu","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque JeuxActu","15","","0","Informations","12","","0","","","","","","","","","","78333","9256","9256","3.546","","67","17","3.941","66.465","Normal","3.404","2","2","","15","3","0","0.160","71","63","0","3","3","0","","","","","e55814fef65d1865216519f1511c0f20","0.127","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-jeuxactu","2026-02-05 23:44:38"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-voltage","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Voltage","14","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86435","10350","10350","3.965","","76","21","3.619","56.225","Fairly Hard","3.378","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","edcdb1ce7c2c9018ee4e4d042cfe28b0","0.059","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-voltage","2026-02-05 23:47:56"
"https://sigp2-prod.acpm.fr/les-membres/support/skyrock","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Skyrock","7","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","238756","18052","18052","6.915","","808","110","7.345","100.000","Very Easy","2.795","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","90053c648a46c24701fe09a4439f3f1a","0.327","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/skyrock","2026-02-05 23:45:17"
"https://sigp2-prod.acpm.fr/upload/media-library/2026/01/27/186a4296-f445-48c7-8e88-4f2a52aa2ee9.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","2537","2537","2537","0.972","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","Tue, 27 Jan 2026 16:17:00 GMT","","","","","1.1","","","","","","https://sigp2-prod.acpm.fr/upload/media-library/2026/01/27/186a4296-f445-48c7-8e88-4f2a52aa2ee9.png","2026-02-05 23:44:21"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-sciences-et-avenir","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Sciences et Avenir","25","","0","AUDIENCE PRESSE","15","AUDIENCE PRESSE","15","","","","","","","","","","115850","12204","12204","4.675","","161","49","3.286","62.675","Normal","3.555","2","2","","30","7","0","0.370","73","64","0","3","3","0","","","","","2d45fb9b025b4bd21528613b6ef59005","0.161","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-sciences-et-avenir","2026-02-05 23:45:25"
"https://sigp2-prod.acpm.fr/les-membres/support/tv-grandes-chaines","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","TV Grandes Chaînes","18","","0","HISTORIQUE DE DIFFUSION","23","HISTORIQUE D'AUDIENCE","21","","","","","","","","","","199668","16614","16614","6.365","","634","120","5.283","100.000","Very Easy","2.970","2","2","","22","4","0","0.210","79","67","0","5","5","0","","","","","cee767ccc3cfb9ed537a35e8d2882fe0","0.216","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/tv-grandes-chaines","2026-02-05 23:44:26"
"https://sigp2-prod.acpm.fr/les-membres/support/harper-s-bazaar-1","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Harper's Bazaar","15","","0","HISTORIQUE DE DIFFUSION","23","DÉTAIL DE LA DIFFUSION","22","","","","","","","","","","176966","15554","15554","5.958","","536","89","6.022","100.000","Very Easy","3.016","2","2","","14","3","0","0.160","78","67","0","4","4","0","","","","","deca81f3b28c7a244a4f71b0a786e6a9","0.211","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/harper-s-bazaar-1","2026-02-05 23:44:39"
"https://sigp2-prod.acpm.fr/les-membres/support/galaxie-radio","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Galaxie Radio","13","","0","DÉTAIL MENSUEL DE LA MARQUE RADIO","33","Informations","12","","","","","","","","","","216063","17052","17052","6.532","","650","83","7.831","100.000","Very Easy","2.817","2","2","","21","4","0","0.210","77","67","0","3","3","0","","","","","7509ab3419f51290e7e02fe851f67fe4","0.219","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/galaxie-radio","2026-02-05 23:45:07"
"https://sigp2-prod.acpm.fr/les-membres/marque/marque-wit-fm","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Marque Wit FM","13","","0","FRÉQUENTATION AUDIO","19","FRÉQUENTATION AUDIO","19","","","","","","","","","","86680","10421","10421","3.992","","88","23","3.826","73.167","Fairly Easy","3.424","3","2","","3","2","0","0.110","71","63","0","3","3","0","","","","","ed9614bf9a29d8a94b2703a397faa6da","0.095","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/marque/marque-wit-fm","2026-02-05 23:47:57"
"https://sigp2-prod.acpm.fr/les-membres/support/journaldugolf-fr","text/html; charset=UTF-8","200","OK","Indexable","","ACPM","4","56","","0","0","","0","Journaldugolf.fr","16","","0","DÉTAIL MENSUEL DE LA FRÉQUENTATION","34","Informations","12","","","","","","","","","","224068","17225","17225","6.599","","614","82","7.488","100.000","Very Easy","2.561","2","2","","28","5","0","0.260","77","67","0","3","3","0","","","","","5d67f7a14c068821775538cc6033ea06","0.240","","","","","fr","1.1","","","","","","https://sigp2-prod.acpm.fr/les-membres/support/journaldugolf-fr","2026-02-05 23:44:53"
